source_file,dominant_frequency,max_magnitude,mean_magnitude,std_magnitude,total_energy,spectral_centroid,spectral_bandwidth,low_band_energy,mid_band_energy,high_band_energy,label
fft_windows\healthy\healthy_004_segment_000_window_021_fft.csv,51.5625,0.0109255562633871,0.0027306608792194613,0.0015728375104610726,0.0012810121406380752,50.10598123361206,28.13940081149301,0.0001911879914205457,0.0006793556643746474,0.000410468484842882,healthy
fft_windows\healthy\healthy_004_segment_000_window_022_fft.csv,52.34375,0.009230647881021,0.003034764021542597,0.001580636068330468,0.0015103581930574006,51.04383903254801,28.002154158363012,0.0002534686597791259,0.0005939256932923828,0.0006629638399858922,healthy
fft_windows\healthy\healthy_004_segment_000_window_023_fft.csv,52.34375,0.0108393696987489,0.002753242920457358,0.0018170476971368006,0.001403779149740714,50.344732297780844,28.046645416229584,0.0002114370778180347,0.0006333145043498763,0.000559027567572803,healthy
fft_windows\healthy\healthy_004_segment_000_window_024_fft.csv,51.5625,0.0114716638884412,0.0029840056099971215,0.0016834203275773924,0.001514226958893564,50.31516796450109,27.518749618094528,0.00022699413630425215,0.0007923695634760194,0.0004948632591132924,healthy
fft_windows\healthy\healthy_004_segment_000_window_025_fft.csv,52.34375,0.0138525634683046,0.003081122807732751,0.0019293213751487381,0.0017048122355168426,51.279358767572184,28.667710526751968,0.00025027099700960695,0.0008062826666729747,0.0006482585718342611,healthy
fft_windows\healthy\healthy_004_segment_000_window_026_fft.csv,51.5625,0.0086403279006374,0.002517310775269311,0.0015239937161232004,0.0011170639398030277,50.623255178080335,28.986616405228055,0.00021777611799688888,0.0004282890604070055,0.0004709987613991331,healthy
fft_windows\healthy\healthy_004_segment_000_window_027_fft.csv,51.5625,0.0123751563495495,0.002962187768248126,0.0017856735455660134,0.0015432510437544118,52.20632705806575,28.809892757565457,0.00023319610889581318,0.0006835227319360516,0.0006265322029225469,healthy
fft_windows\healthy\healthy_004_segment_000_window_028_fft.csv,52.34375,0.0144450112955012,0.002839043154272035,0.001941601867333158,0.001526067915753516,51.931543194856175,26.85104861636464,0.000130159339350063,0.0009494451318246696,0.00044646344457878364,healthy
fft_windows\healthy\healthy_004_segment_000_window_029_fft.csv,51.5625,0.0108775080438777,0.002785449880955281,0.0017466784491439824,0.0013944405470782987,48.17496550611396,27.020528693343042,0.0001975094324228373,0.0008205844150374266,0.0003763466996180348,healthy
fft_windows\healthy\healthy_004_segment_000_window_030_fft.csv,52.34375,0.0094808459769088,0.0026372709733603157,0.001430576662516628,0.0011612254628803245,50.51498885610285,29.176812711133785,0.0002157852815906235,0.0005093963616824446,0.00043604381960725625,healthy
fft_windows\healthy\healthy_004_segment_000_window_031_fft.csv,51.5625,0.0099033450754915,0.0026671883757240535,0.001558532061985714,0.0012310361665587091,51.405446540820584,28.917695943908946,0.0002226680706722924,0.0004957483345529933,0.0005126197613334236,healthy
fft_windows\healthy\healthy_004_segment_000_window_032_fft.csv,52.34375,0.0119380736596611,0.0028836358273434085,0.0017570332967375112,0.00147092528518518,50.604966378722956,28.506673215687943,0.00023827473196257892,0.0007074522724595414,0.0005251982807630599,healthy
fft_windows\healthy\healthy_004_segment_000_window_033_fft.csv,52.34375,0.0130156097171473,0.0027317280608930255,0.0016456693090000515,0.0013120029718499049,49.23854871544948,29.102941310500075,0.00020870711101979024,0.0006860062433145419,0.00041728961751557285,healthy
fft_windows\healthy\healthy_004_segment_000_window_034_fft.csv,51.5625,0.0100046693007667,0.0028940973483421546,0.0017154265724503793,0.0014600849245423435,50.172035434752786,30.415954414048556,0.00034653371411856864,0.0005588101256389493,0.0005547410847848256,healthy
fft_windows\healthy\healthy_004_segment_000_window_035_fft.csv,52.34375,0.0140794044609908,0.0031020481413829852,0.0020033529433187572,0.0017590602136180414,51.32271915600948,26.605979086877035,0.0001521993390157462,0.0010204730648266515,0.0005863878097756437,healthy
fft_windows\healthy\healthy_004_segment_000_window_036_fft.csv,52.34375,0.0091877058198515,0.0026352048568601813,0.0015736936539144243,0.0012152853096647127,53.15771280578683,29.17570746626209,0.00020162864852846775,0.0004946977276877058,0.0005189589334485393,healthy
fft_windows\healthy\healthy_004_segment_000_window_037_fft.csv,51.5625,0.0162219911478081,0.002968557258330097,0.002081625592151378,0.0016957691519430208,48.930166111243636,26.51315004941867,0.0002452431936655333,0.0009626473060637278,0.0004878786522137597,healthy
fft_windows\healthy\healthy_004_segment_000_window_038_fft.csv,52.34375,0.0144232711176397,0.0027700574086745922,0.0019838158143601153,0.0014975278770129185,49.8162924064036,27.240342072711417,0.0002206817477426144,0.0009153187639303464,0.0003615273653399578,healthy
fft_windows\healthy\healthy_004_segment_000_window_039_fft.csv,52.34375,0.0140949365232594,0.0029684705436582404,0.001949942280110329,0.0016272179020983789,48.67861189725975,27.75029621747828,0.0002510809193081422,0.0009372624675282096,0.00043887451526202707,healthy
fft_windows\healthy\healthy_004_segment_000_window_040_fft.csv,51.5625,0.0072350235583096,0.002863237579440166,0.0014834869630065831,0.001341453327739025,47.659687074112774,29.89821740288472,0.00036087007484264733,0.0005254570965098004,0.0004551261563865774,healthy
fft_windows\healthy\healthy_004_segment_000_window_041_fft.csv,52.34375,0.0125533279353966,0.0027555336340734592,0.0016789281593957647,0.0013431177331069554,51.17260245947368,28.637427666517947,0.0001709141960353922,0.0007408936405036297,0.0004313098965679333,healthy
fft_windows\healthy\healthy_004_segment_000_window_042_fft.csv,52.34375,0.0108910216345091,0.0028549643902516676,0.0016147816817683924,0.0013878260598699987,49.365842060918744,27.634668834303895,0.00019878851983782506,0.0007444756033177906,0.0004445619367143833,healthy
fft_windows\healthy\healthy_004_segment_000_window_043_fft.csv,52.34375,0.011303184400118,0.0028108219515428313,0.0016480646041719743,0.0013695719707811451,50.55849337056758,28.857327326721556,0.0003036989592213428,0.0005986121134600684,0.00046726089809973395,healthy
fft_windows\healthy\healthy_004_segment_000_window_044_fft.csv,51.5625,0.0098719591318699,0.0028180933839228807,0.001641338216878283,0.0013719977486876668,49.09891461263067,27.07643060742622,0.00020190064710856435,0.0006718468511217208,0.0004982502504573818,healthy
fft_windows\healthy\healthy_005_segment_000_window_000_fft.csv,51.5625,0.0092729282112706,0.002572833099208624,0.001461585644513555,0.001129485655089471,48.237118035523274,27.965740055643238,0.00020643905639077895,0.0006027578906203531,0.00032028870807833897,healthy
fft_windows\healthy\healthy_005_segment_000_window_001_fft.csv,52.34375,0.0112201600938475,0.0029641020385228526,0.0016703344366942273,0.001493293425248472,50.57216132298413,29.286130940925293,0.0003008211151016903,0.0007289058597205162,0.00046356645042626557,healthy
fft_windows\healthy\healthy_005_segment_000_window_002_fft.csv,52.34375,0.0104988456581436,0.00300048694834622,0.0017640092681920022,0.0015627899306847645,48.58311377403937,28.528707540073004,0.0003240782569033295,0.0006969803478149428,0.0005417313259664922,healthy
fft_windows\healthy\healthy_005_segment_000_window_003_fft.csv,52.34375,0.012933477027566,0.0030204072330001063,0.0017579725260804847,0.0015755192159740976,48.28961593869648,27.142942838013713,0.00024051871501413154,0.0009623438632703743,0.00037265663768959174,healthy
fft_windows\healthy\healthy_005_segment_000_window_004_fft.csv,51.5625,0.0122381999308046,0.0028525048344426565,0.0017927237551912556,0.0014642328557900033,47.54110004752784,27.857389673379398,0.0003031933962520454,0.0007983522157128763,0.0003626872438250818,healthy
fft_windows\healthy\healthy_005_segment_000_window_005_fft.csv,52.34375,0.012166744178816,0.002978378768040273,0.001835540987386128,0.0015789536534950922,50.31497874212178,29.160744006892994,0.0003041531448140891,0.000697676622218899,0.0005771238864621042,healthy
fft_windows\healthy\healthy_005_segment_000_window_006_fft.csv,52.34375,0.0099678276511945,0.0027165206357529378,0.0016951406061675382,0.0013226351990502977,51.18725170388211,29.65645470581021,0.0002740735058454002,0.0004960926659621281,0.0005524690272427694,healthy
fft_windows\healthy\healthy_005_segment_000_window_007_fft.csv,52.34375,0.012858724227505,0.003188295191929234,0.0020290291952385795,0.001842401956075237,53.54098129707677,28.957894595906605,0.0003376410153557161,0.0006906812278548078,0.000814079712864713,healthy
fft_windows\healthy\healthy_005_segment_000_window_008_fft.csv,52.34375,0.0162058531001728,0.0028862757310697835,0.00198121779825817,0.00158099969122676,49.84365330698129,28.523682923532824,0.00023210913936249497,0.0009051380078827689,0.0004437525439814963,healthy
fft_windows\healthy\healthy_005_segment_000_window_009_fft.csv,52.34375,0.0088661405991797,0.002699905415244329,0.001561556051667151,0.0012549051054355504,48.776158325660816,29.14281594971546,0.00023089631955634118,0.0005703168201417761,0.00045369196573743326,healthy
fft_windows\healthy\healthy_005_segment_000_window_010_fft.csv,52.34375,0.0105050413290179,0.002768683576120164,0.0016278294829528478,0.0013306914465620015,50.873057529762605,28.27576502503947,0.00020984089910286904,0.0006443438467830979,0.00047650670067603447,healthy
fft_windows\healthy\healthy_005_segment_000_window_011_fft.csv,52.34375,0.010253686790695,0.0026196748989677035,0.0015649620204731879,0.0012012225485328412,50.31592654903298,28.507539896992306,0.00020862844275256636,0.0005570538159978527,0.00043554028978242234,healthy
fft_windows\healthy\healthy_005_segment_000_window_012_fft.csv,51.5625,0.0123019289085294,0.0029242082055120325,0.0019359758181367655,0.0015865704836896541,52.74961405212423,28.078726436596696,0.00020345262195570248,0.0007041588344111526,0.0006789590273227989,healthy
fft_windows\healthy\healthy_005_segment_000_window_013_fft.csv,52.34375,0.0140734418253157,0.0030516983714947003,0.0020703302852400837,0.0017542878268329747,49.90966518499954,27.542717933858082,0.0003030795133363183,0.0009228971366760774,0.0005283111768205789,healthy
fft_windows\healthy\healthy_005_segment_000_window_014_fft.csv,52.34375,0.0117316723746384,0.0027295831152810758,0.0016841375834656662,0.0013270156964417163,49.34374793608927,27.989595196135813,0.00019570862896705843,0.0007178556664519234,0.00041345140102273434,healthy
fft_windows\healthy\healthy_005_segment_000_window_015_fft.csv,52.34375,0.0149415335932393,0.00306410601798505,0.002017541379218453,0.0017362392389141058,53.96728953017752,29.01431192118486,0.00021393784706032537,0.0007765692897247178,0.0007457321021290627,healthy
fft_windows\healthy\healthy_005_segment_000_window_016_fft.csv,51.5625,0.0111625382823638,0.002725478574366575,0.0017122607329352396,0.0013364490657179306,47.3749147500164,28.147082639434725,0.0003308857919914794,0.00062624929418606,0.00037931397954039134,healthy
fft_windows\healthy\healthy_005_segment_000_window_017_fft.csv,90.625,0.0062182707145418,0.002493504095066216,0.0014023387251030327,0.0010557510377925908,52.23416589966952,29.73621640010175,0.0002449894234568263,0.00031744724774755316,0.0004933143665882113,healthy
fft_windows\healthy\healthy_005_segment_000_window_018_fft.csv,52.34375,0.0123118228708988,0.0031514678405938894,0.001758730133070661,0.0016802096788336056,50.73198634385281,28.53083495427309,0.00030202933834840294,0.0007145654969022494,0.0006636148435829533,healthy
fft_windows\healthy\healthy_005_segment_000_window_019_fft.csv,51.5625,0.0129295243942626,0.0028841099091885558,0.0018178242853772637,0.0014993121880015202,51.41635050775604,29.026741207137185,0.0002468538120005327,0.0007046789026912035,0.0005477794733097841,healthy
fft_windows\healthy\healthy_005_segment_000_window_020_fft.csv,52.34375,0.0143887337103029,0.0027287306857993045,0.0017923109844824466,0.0013749271268727742,51.46397296550949,28.037462673151982,0.00019081080116939314,0.0007723559241698099,0.0004117604015335714,healthy
fft_windows\healthy\healthy_005_segment_000_window_021_fft.csv,51.5625,0.0122031318967299,0.0027443835646667513,0.0016791813794944566,0.0013353165719277524,50.84376723532535,28.91523272923715,0.00020945502368751809,0.0007132985822658657,0.0004125629659743685,healthy
fft_windows\healthy\healthy_005_segment_000_window_022_fft.csv,51.5625,0.0150989922263733,0.0030921592248193365,0.002110363692744688,0.001807945782760451,49.80743470008974,26.806651300019478,0.00017495821829899787,0.0010912171799471813,0.0005417703845142717,healthy
fft_windows\healthy\healthy_005_segment_000_window_023_fft.csv,52.34375,0.0119117353287258,0.0028144286515182568,0.0017363061741831182,0.001410714041684134,53.90494351846567,27.074602564235125,9.430478155079383e-05,0.0007141681755267635,0.0006022410846065768,healthy
fft_windows\healthy\healthy_005_segment_000_window_024_fft.csv,52.34375,0.0103408228375571,0.003166157019163984,0.001644994319276056,0.0016422417988782897,49.53721158047481,28.402686236722545,0.0003000262100739416,0.0007200900151287751,0.0006221255736755728,healthy
fft_windows\healthy\healthy_005_segment_000_window_025_fft.csv,51.5625,0.0120178820345471,0.0027660424517985988,0.0018401460725993243,0.0014237895653614592,50.60014049738562,28.383146273452045,0.00020321555936157008,0.0008058320295809358,0.00041474197641895344,healthy
fft_windows\healthy\healthy_005_segment_000_window_026_fft.csv,52.34375,0.0123791167272129,0.0026263614819879598,0.0017293369071302194,0.001275601119643819,51.05678554131048,26.727649964571004,0.0001373751173749123,0.0007124891515930424,0.0004257368506758643,healthy
fft_windows\healthy\healthy_005_segment_000_window_027_fft.csv,52.34375,0.0109885871524785,0.002762111320952414,0.0017157558013635385,0.0013639269225827503,45.04070583301896,29.72233001487249,0.0004665161139300703,0.0005474086094712699,0.0003500021991814104,healthy
fft_windows\healthy\healthy_005_segment_000_window_028_fft.csv,51.5625,0.0116055318475894,0.002426952642048512,0.001534063061467496,0.0010634048698263808,49.45175148171571,27.995692917828972,0.0001730479335415003,0.0005579393979987542,0.0003324175382861263,healthy
fft_windows\healthy\healthy_005_segment_000_window_029_fft.csv,52.34375,0.0153470248990265,0.00271151446674382,0.0019178093083677156,0.0014229091188143513,52.068368263185285,27.780075103466043,0.00012990009436011327,0.0008293053223022221,0.00046370370215201593,healthy
fft_windows\healthy\healthy_005_segment_000_window_030_fft.csv,52.34375,0.0119325176867956,0.003063160874106251,0.0018019984823186464,0.0016292897461504955,49.525977572765996,27.723557325168798,0.00022736464394387668,0.0009438176224740976,0.0004581074797325214,healthy
fft_windows\healthy\healthy_005_segment_000_window_031_fft.csv,52.34375,0.0107575854516658,0.002957153169912233,0.0017736047451455841,0.0015338652974399123,51.72241742660859,28.526764701372777,0.00022159520268108987,0.0006758552702614853,0.0006364148244973369,healthy
fft_windows\healthy\healthy_005_segment_000_window_032_fft.csv,52.34375,0.0122420889004665,0.0025619776115345925,0.0017220517843301102,0.0012292657202595523,47.71963544632638,28.27509672676821,0.0002256666710525635,0.0006754291709215668,0.000328169878285422,healthy
fft_windows\healthy\healthy_005_segment_000_window_033_fft.csv,52.34375,0.011461536646852,0.0027521585717598645,0.0015935493132844588,0.001304677132119506,48.60279341321422,27.891587211983946,0.00021708557586816291,0.0006547540781770662,0.0004328374780742769,healthy
fft_windows\healthy\healthy_005_segment_000_window_034_fft.csv,51.5625,0.0122351305041258,0.0028901397865785895,0.0017347230020705862,0.0014657201725041744,50.70094509835651,27.486646771493206,0.00017910100431248928,0.00077716207694682,0.000509457091244865,healthy
fft_windows\healthy\healthy_005_segment_000_window_035_fft.csv,52.34375,0.0120757993877377,0.002840324080518249,0.001741381496059226,0.0014318807012374205,49.301205521046434,26.801066749297522,0.00021622027795763218,0.0008168116098010552,0.0003988488134787334,healthy
fft_windows\healthy\healthy_005_segment_000_window_036_fft.csv,52.34375,0.0154880469421117,0.0027794953339396597,0.0020006638414805044,0.0015129442652219833,50.20765017184393,28.021096496146683,0.00028429908176303185,0.0007738037761086167,0.0004548414073503345,healthy
fft_windows\healthy\healthy_005_segment_000_window_037_fft.csv,51.5625,0.0109886707711764,0.0027518910460896653,0.0016732292712706492,0.0013380654675683138,49.23044646013473,27.687669022084624,0.00020529145727208264,0.0006664700520107564,0.0004663039582854748,healthy
fft_windows\healthy\healthy_005_segment_000_window_038_fft.csv,52.34375,0.0139642576696102,0.002644014485136672,0.001840881532760896,0.0013389758065701714,51.86088519251343,29.029390474967258,0.00022721422317345085,0.0006469196884035287,0.0004648418949931921,healthy
fft_windows\healthy\healthy_005_segment_000_window_039_fft.csv,52.34375,0.0108656681387422,0.002673341974824932,0.0017489187561304522,0.0013165061627578422,52.827978083670374,27.778684213354694,0.00016011234944028608,0.0005673174441984214,0.0005890763691191347,healthy
fft_windows\healthy\healthy_005_segment_000_window_040_fft.csv,81.25,0.0080176890359966,0.0028115629009479656,0.0016598691458711828,0.0013751466470348671,52.24670529501327,27.270070365362418,0.00018582524786294304,0.0005770608915104749,0.0006122605076614491,healthy
fft_windows\healthy\healthy_005_segment_000_window_041_fft.csv,52.34375,0.014136033259793,0.0025571868754421536,0.001924748365643853,0.0013214580673207152,48.51248269495431,26.45501027933264,0.00016520571801732317,0.0008698606806000848,0.000286391668703307,healthy
fft_windows\healthy\healthy_005_segment_000_window_042_fft.csv,52.34375,0.0139430655981045,0.0029022763680976145,0.0019208006959598601,0.0015625361625238908,49.747961412250575,28.11657010066035,0.00024065996133709652,0.0008590481841668847,0.0004628280170199099,healthy
fft_windows\healthy\healthy_005_segment_000_window_043_fft.csv,51.5625,0.0079714325455627,0.0029561292126378115,0.0015009543730114402,0.001417911749765793,54.87875612846384,27.2304082965375,0.0001415500341627855,0.0005800688743822571,0.0006962928412207503,healthy
fft_windows\healthy\healthy_005_segment_000_window_044_fft.csv,52.34375,0.0099040578053959,0.002732985512990438,0.0015992404167943155,0.0012934545845152043,51.21251419941692,28.36347787782129,0.00023804052769401765,0.0006218140739543261,0.0004335999828668604,healthy
fft_windows\healthy\healthy_006_segment_000_window_000_fft.csv,51.5625,0.0084309410411072,0.002778596373298064,0.0014646889925399975,0.001272702602923915,50.967649046903574,29.354317680432388,0.00028346849340113103,0.00046369496723984384,0.0005255391422829403,healthy
fft_windows\healthy\healthy_006_segment_000_window_001_fft.csv,52.34375,0.0079639147771909,0.0025072156835822972,0.001420871816654693,0.00107134592923404,50.700306523833085,28.18751497038656,0.00017721052561431164,0.00045302408344123624,0.0004411113201784923,healthy
fft_windows\healthy\healthy_006_segment_000_window_002_fft.csv,52.34375,0.01204863627476,0.0026442064631383828,0.001678767144951726,0.001265501216120709,51.7849066378685,28.06941883207025,0.00019933455791868213,0.0006102783239346509,0.0004558883342673762,healthy
fft_windows\healthy\healthy_006_segment_000_window_003_fft.csv,52.34375,0.0078135946037136,0.0029054653239400843,0.0014530908190826634,0.0013613630163485555,51.22003694612592,28.861179497311273,0.00023644053685461272,0.0005901608916546696,0.0005347615878392733,healthy
fft_windows\healthy\healthy_006_segment_000_window_004_fft.csv,51.5625,0.0120225302269468,0.00294638331894266,0.0016762106808189126,0.0014823205412139106,50.91310948295754,28.399501291663857,0.00022361331445832925,0.0007470139203534496,0.0005116933064021316,healthy
fft_windows\healthy\healthy_006_segment_000_window_005_fft.csv,52.34375,0.0089604389089891,0.002764084923279839,0.0015094388247611531,0.0012794956627151023,50.23373977497045,27.83455367730716,0.0002255499336132545,0.0005551471140566761,0.000498798615045172,healthy
fft_windows\healthy\healthy_006_segment_000_window_006_fft.csv,52.34375,0.0145517029832191,0.0029969257385348805,0.0021440069258697437,0.0017516045158806647,50.104978890871955,27.112449582233907,0.00017927683609538625,0.0011124636368548915,0.0004598640429303868,healthy
fft_windows\healthy\healthy_006_segment_000_window_007_fft.csv,51.5625,0.0125535219274452,0.0027816634862562173,0.0018373880106753787,0.0014336603923782686,52.271241226136965,27.833292129607887,0.0001958114835654844,0.0007425148306631214,0.0004953340781496629,healthy
fft_windows\healthy\healthy_006_segment_000_window_008_fft.csv,52.34375,0.013573567867175,0.0028247349394507465,0.0018813039383936197,0.0014858777262932211,51.074357983817656,29.24953981062527,0.0003022283650625686,0.0006412410523642395,0.0005424083088664132,healthy
fft_windows\healthy\healthy_006_segment_000_window_009_fft.csv,52.34375,0.0087505408055599,0.0033393730676941893,0.001617334312562612,0.0017759665765345444,46.5827500338069,28.70097846679255,0.0004801337483793121,0.0008285909386134606,0.00046724188954177164,healthy
fft_windows\healthy\healthy_006_segment_000_window_010_fft.csv,52.34375,0.0111645911671286,0.0027834919200412887,0.0017520952958642246,0.001395478810119484,47.73528894804489,29.216732526877824,0.00031619004915267774,0.0006898354599449517,0.00038945330102185485,healthy
fft_windows\healthy\healthy_006_segment_000_window_011_fft.csv,52.34375,0.0119170789661415,0.0029294563485128765,0.001830278744246431,0.0015391808865532672,47.86661831735149,27.801193509053604,0.0003312773442383413,0.0008058208306500653,0.0004020827116648603,healthy
fft_windows\healthy\healthy_006_segment_000_window_012_fft.csv,51.5625,0.0109362892952723,0.0026715311279178933,0.0016812439277387491,0.001285312102847054,49.979317304825706,29.126657498148592,0.00022949990862539805,0.0006332571423622169,0.00042255505185943897,healthy
fft_windows\healthy\healthy_006_segment_000_window_013_fft.csv,52.34375,0.0116184616608709,0.0028448823347768056,0.0017865298124572757,0.0014557707107685648,53.26794925655586,26.93207115795943,0.00016568141532560918,0.0005960891933707534,0.000694000102072202,healthy
fft_windows\healthy\healthy_006_segment_000_window_014_fft.csv,52.34375,0.0103587987013743,0.0026042107127283434,0.0016832283301651163,0.001240357065160977,50.54005596453575,27.703338423633625,0.0002115285385876311,0.0005855119762533098,0.00044331655032003625,healthy
fft_windows\healthy\healthy_006_segment_000_window_015_fft.csv,52.34375,0.0119888154241843,0.0029511978030379734,0.0016855049077856097,0.0014900138894204944,50.77586568623721,28.21952478062662,0.0001684676749433539,0.0008306927501012356,0.0004908534643759052,healthy
fft_windows\healthy\healthy_006_segment_000_window_016_fft.csv,51.5625,0.0091550648706015,0.002456396025459967,0.0014722430178111601,0.0010579781409232117,49.27516860389023,27.36555138658757,0.00013740635719469593,0.0005907016255524973,0.00032987015817601836,healthy
fft_windows\healthy\healthy_006_segment_000_window_017_fft.csv,52.34375,0.0125639876748781,0.002812772173057758,0.0016245961419826865,0.0013610789899474289,51.6858541157653,27.187219321396434,0.0001486886361104591,0.0007285065101670229,0.0004838838436699471,healthy
fft_windows\healthy\healthy_006_segment_000_window_018_fft.csv,52.34375,0.0131357889827562,0.0029608025630127885,0.0018155585018039217,0.001556075979289412,52.963697895635995,27.481713804382533,0.00020776043688268026,0.0007592074405286215,0.0005891081018781102,healthy
fft_windows\healthy\healthy_006_segment_000_window_019_fft.csv,52.34375,0.0092066215353016,0.002378306966917276,0.0014789161542711226,0.0010118162756124229,47.59661721684671,27.248097775374973,0.00020316671341435663,0.0005037485775152962,0.0003049009846827701,healthy
fft_windows\healthy\healthy_006_segment_000_window_020_fft.csv,51.5625,0.0096675615356865,0.002434582037068556,0.0015317537610956473,0.0010672762471003328,50.2428321097811,29.603552239659397,0.0001895552145776683,0.0005076343141876795,0.0003700867183349848,healthy
fft_windows\healthy\healthy_006_segment_000_window_021_fft.csv,52.34375,0.0097178984374397,0.0025699194193000295,0.0016430258363215589,0.001200218543946507,50.14641416534109,27.20801401992885,0.00011827990853129348,0.0006759213459653954,0.0004060172894498183,healthy
fft_windows\healthy\healthy_006_segment_000_window_022_fft.csv,51.5625,0.0117793610583261,0.0027075277701110846,0.0017385207484061254,0.0013355577713944071,52.93301487224945,28.675415147052384,0.000162031773524609,0.0006562822068725887,0.0005172437909972094,healthy
fft_windows\healthy\healthy_006_segment_000_window_023_fft.csv,52.34375,0.0157908344363023,0.0028800741864172612,0.002086984730805145,0.0016318929035786327,51.057310865637916,27.166591271006137,0.00018842158187947863,0.0009960203843379833,0.00044745093736117073,healthy
fft_windows\healthy\healthy_006_segment_000_window_024_fft.csv,52.34375,0.0134080056322115,0.002711425450041711,0.0019310228499700446,0.0014294073611530022,47.29398894078879,27.940840820144405,0.00023761148562447814,0.0008596445743343058,0.00033215130119421837,healthy
fft_windows\healthy\healthy_006_segment_000_window_025_fft.csv,52.34375,0.0110104619837593,0.0027658223580922328,0.001676353504841505,0.0013493315362735291,51.100003808073076,29.408737003010497,0.00022475323159766415,0.0006014458003166941,0.0005231325043591709,healthy
fft_windows\healthy\healthy_006_segment_000_window_026_fft.csv,52.34375,0.0112183746258459,0.0030141637318598117,0.0019914559314427233,0.0016835892850845335,51.66094661704255,28.83030074742966,0.00027874769100484664,0.0007780431333103278,0.0006267984607693593,healthy
fft_windows\healthy\healthy_006_segment_000_window_027_fft.csv,51.5625,0.0122244033257389,0.002787148393554042,0.0017933069880437574,0.0014169548496164109,51.165809738443905,25.76111214433317,0.00013381255549098795,0.000844576336529871,0.000438565957595552,healthy
fft_windows\healthy\healthy_006_segment_000_window_028_fft.csv,51.5625,0.011697018495549,0.0029696266835951214,0.0018751544555352848,0.0015912004064923843,52.13612369421183,27.776635497689934,0.0002874981998092059,0.0006879112444829852,0.0006157909622001933,healthy
fft_windows\healthy\healthy_006_segment_000_window_029_fft.csv,52.34375,0.0097362980463586,0.0029273263866286085,0.0016938041437965104,0.0014755293804298692,50.65886363480474,29.098288860076686,0.00035590471817042313,0.000496342019250204,0.0006232826430092423,healthy
fft_windows\healthy\healthy_006_segment_000_window_030_fft.csv,52.34375,0.0117251473596379,0.0025520437874503904,0.0016931884424922408,0.0012099960827360932,49.67704752203343,28.187072937201695,0.0001835026210592326,0.0006560730681818129,0.0003704203934950474,healthy
fft_windows\healthy\healthy_006_segment_000_window_031_fft.csv,51.5625,0.0152524098918436,0.0028650574910880095,0.0020450294184599835,0.0015984002676992124,47.14442484453761,26.79781438068434,0.0002884888593900313,0.0009346852175088947,0.0003752261908002862,healthy
fft_windows\healthy\healthy_006_segment_000_window_032_fft.csv,52.34375,0.0127882014168608,0.0028726261877815317,0.0018436850786489288,0.0015029991090309645,51.353467498860844,28.409404495968722,0.0002166019606306085,0.0006610177507253833,0.0006253793976749723,healthy
fft_windows\healthy\healthy_006_segment_000_window_033_fft.csv,51.5625,0.0103939177041775,0.002694318755737408,0.0015784309938749056,0.001257852936832685,51.996809172039214,28.056296315948643,0.00018648058216722512,0.0006244471030308504,0.00044692525163460967,healthy
fft_windows\healthy\healthy_006_segment_000_window_034_fft.csv,52.34375,0.0115254816592008,0.0028667012861251736,0.0015851529224819526,0.0013842585006466992,51.549384548372586,28.995777965038588,0.0002670370928600842,0.0005266679485428841,0.0005905534592437309,healthy
fft_windows\healthy\healthy_006_segment_000_window_035_fft.csv,52.34375,0.0099083198266252,0.002752101132802754,0.0016765181879602451,0.0013396358304859062,52.74080061118594,27.470608976869855,0.000191489781324081,0.0005569892088101984,0.0005911568403516266,healthy
fft_windows\healthy\healthy_006_segment_000_window_036_fft.csv,52.34375,0.0129074629753246,0.0027864587989580142,0.0017413453084758322,0.0013927660596917313,51.93162257339391,28.662879602002747,0.0001798604441034249,0.000692669796285004,0.0005202358193033025,healthy
fft_windows\healthy\healthy_006_segment_000_window_037_fft.csv,52.34375,0.0141478423845297,0.0029263924642711245,0.0019699526415092134,0.0016053387281504215,49.49737870961042,29.402266530047562,0.0003084135254231745,0.0007828071049936933,0.0005141180977335536,healthy
fft_windows\healthy\healthy_006_segment_000_window_038_fft.csv,52.34375,0.0169795456783265,0.002580099318405315,0.0020998174113064493,0.0014275327893223059,51.27797459937654,27.835508199982964,0.00012280106204682253,0.0008789512610843899,0.00042578046619109366,healthy
fft_windows\healthy\healthy_006_segment_000_window_039_fft.csv,52.34375,0.0118859952043732,0.002590837620763034,0.0016819910608888552,0.001230857822283169,51.36643536298742,28.90360251378201,0.00014159602748800036,0.0006711043383566201,0.0004181574564385484,healthy
fft_windows\healthy\healthy_006_segment_000_window_040_fft.csv,51.5625,0.0099490414440968,0.0027077463293087925,0.0016996971609938441,0.0013184910203638753,49.98268588950861,28.874262997776597,0.000255210127614761,0.0005829044043861859,0.00048037648836292825,healthy
fft_windows\healthy\healthy_006_segment_000_window_041_fft.csv,52.34375,0.0115786005328003,0.0026807822422205987,0.0016857338709345552,0.0012936496826829475,49.4675996593638,29.091700270786816,0.0002626341502573934,0.000639270541131799,0.00039174499129375506,healthy
fft_windows\healthy\healthy_006_segment_000_window_042_fft.csv,52.34375,0.0136671911652799,0.0030271046631155365,0.001758797787949981,0.0015811184667456108,50.12007619390667,28.709504013079858,0.0003197602324634671,0.0007180649575170041,0.0005432932767651397,healthy
