timestamp_ms,Raw_X,HPF_X,accX,Raw_Y,HPF_Y,accY,Raw_Z,HPF_Z,accZ,Label,label
106552.062,0.0437,0.043,0.0368,0.9802,-0.0264,-0.0356,0.1045,0.1106,0.1689,imbalanced,imbalanced
106554.062,-0.0376,-0.038,-0.0059,1.0256,0.0189,-0.0045,0.2639,0.2683,0.2256,imbalanced,imbalanced
106556.062,0.0676,0.0668,0.0356,1.0303,0.0234,0.0114,-0.1372,-0.132,0.0214,imbalanced,imbalanced
106558.062,-0.0454,-0.046,-0.011,1.0452,0.038,0.0266,-0.0288,-0.0235,-0.0042,imbalanced,imbalanced
106560.062,0.043,0.0422,0.0194,1.0554,0.048,0.0388,-0.1868,-0.1803,-0.1047,imbalanced,imbalanced
106562.062,0.0076,0.0067,0.0121,1.0427,0.0351,0.0367,-0.1597,-0.1522,-0.1318,imbalanced,imbalanced
106564.062,-0.0073,-0.0081,0.0006,1.0649,0.0569,0.0482,-0.1199,-0.1117,-0.1203,imbalanced,imbalanced
106566.062,-0.0425,-0.043,-0.0243,1.0652,0.0568,0.0531,-0.1646,-0.1554,-0.1403,imbalanced,imbalanced
106568.062,-0.0298,-0.0301,-0.0276,0.9453,-0.0627,-0.013,-0.0386,-0.0292,-0.0769,imbalanced,imbalanced
106570.062,0.0679,0.0671,0.0265,1.05,0.0418,0.0183,-0.4885,-0.4761,-0.3048,imbalanced,imbalanced
106572.062,-0.0676,-0.068,-0.0275,1.1577,0.1485,0.0926,-0.3342,-0.3197,-0.3133,imbalanced,imbalanced
106574.062,-0.063,-0.0629,-0.0477,1.114,0.1041,0.0992,-0.4626,-0.4453,-0.3887,imbalanced,imbalanced
106576.062,-0.0139,-0.0138,-0.0283,1.0071,-0.0028,0.041,-0.126,-0.1079,-0.2283,imbalanced,imbalanced
106578.062,0.0276,0.0276,0.0036,0.9421,-0.0673,-0.0209,-0.0229,-0.0048,-0.1007,imbalanced,imbalanced
106580.062,-0.0188,-0.0187,-0.0091,0.9526,-0.0564,-0.0412,0.252,0.2683,0.11,imbalanced,imbalanced
106582.062,-0.019,-0.0188,-0.0147,0.9351,-0.0736,-0.0597,0.0918,0.1075,0.1086,imbalanced,imbalanced
106584.062,0.0015,0.0017,-0.0053,0.9595,-0.0488,-0.0535,0.2942,0.3079,0.2224,imbalanced,imbalanced
106586.062,0.0173,0.0174,0.0077,0.9399,-0.0679,-0.0617,0.1729,0.1854,0.2012,imbalanced,imbalanced
106588.062,0.0083,0.0084,0.0081,0.9617,-0.0459,-0.0527,0.2891,0.2996,0.2574,imbalanced,imbalanced
106590.062,0.0129,0.0129,0.0108,0.9524,-0.0548,-0.0539,0.25,0.2589,0.2583,imbalanced,imbalanced
106592.062,0.0256,0.0254,0.0192,0.9612,-0.0457,-0.0492,0.103,0.1112,0.1743,imbalanced,imbalanced
106594.062,0.0369,0.0364,0.029,0.9714,-0.0353,-0.0413,0.2815,0.2878,0.2391,imbalanced,imbalanced
106596.062,0.0325,0.0318,0.0306,0.9946,-0.012,-0.0245,0.1372,0.1426,0.184,imbalanced,imbalanced
106598.062,-0.0154,-0.0159,0.0041,1.0298,0.023,0.0026,0.1301,0.1347,0.1559,imbalanced,imbalanced
106600.062,0.0142,0.0135,0.0095,1.0564,0.0493,0.0293,-0.1074,-0.1022,0.0085,imbalanced,imbalanced
106602.062,-0.0112,-0.0118,-0.0027,1.0266,0.0194,0.0236,-0.1685,-0.1622,-0.089,imbalanced,imbalanced
106604.062,0.0388,0.038,0.0206,1.0532,0.0457,0.0363,-0.0405,-0.0341,-0.0576,imbalanced,imbalanced
106606.062,0.002,0.0012,0.0095,1.0398,0.0321,0.0339,-0.271,-0.2628,-0.1748,imbalanced,imbalanced
106608.062,-0.0344,-0.035,-0.0159,1.0835,0.0753,0.0575,-0.0618,-0.0533,-0.1054,imbalanced,imbalanced
106610.062,-0.0818,-0.0818,-0.0536,1.0369,0.0285,0.041,0.114,0.1217,0.0243,imbalanced,imbalanced
106612.062,0.0762,0.0756,0.0202,0.9265,-0.0813,-0.0289,-0.7549,-0.7424,-0.4135,imbalanced,imbalanced
106614.062,-0.0039,-0.0044,0.0062,1.135,0.1263,0.0598,-0.0747,-0.0618,-0.2127,imbalanced,imbalanced
106616.062,-0.054,-0.0541,-0.0283,1.1389,0.1294,0.0995,-0.5686,-0.5521,-0.4065,imbalanced,imbalanced
106618.062,-0.0642,-0.064,-0.0486,1.0881,0.0781,0.0873,-0.1475,-0.1302,-0.2487,imbalanced,imbalanced
106620.062,0.0166,0.0167,-0.0113,0.9624,-0.0473,0.0105,-0.167,-0.1487,-0.1916,imbalanced,imbalanced
106622.062,0.0161,0.0162,0.0044,0.9419,-0.0674,-0.034,0.0911,0.1086,-0.0202,imbalanced,imbalanced
106624.062,-0.0295,-0.0293,-0.0149,0.9507,-0.0582,-0.0478,0.2253,0.2413,0.1292,imbalanced,imbalanced
106626.062,-0.0112,-0.0109,-0.0126,0.9453,-0.0632,-0.0566,0.1624,0.1772,0.1566,imbalanced,imbalanced
106628.062,0.0254,0.0255,0.0092,0.9492,-0.0589,-0.0579,0.2217,0.235,0.2014,imbalanced,imbalanced
106630.062,0.0005,0.0006,0.0043,0.9409,-0.0668,-0.063,0.2593,0.2709,0.2411,imbalanced,imbalanced
106632.062,0.0171,0.0171,0.0116,0.9587,-0.0486,-0.0548,0.2197,0.2299,0.2347,imbalanced,imbalanced
106634.062,0.0115,0.0114,0.0115,0.9482,-0.0587,-0.057,0.231,0.2395,0.2374,imbalanced,imbalanced
106636.062,0.0308,0.0305,0.0224,0.9688,-0.038,-0.0462,0.1956,0.2028,0.2177,imbalanced,imbalanced
106638.062,0.0537,0.0531,0.0399,0.9656,-0.0409,-0.0432,0.1704,0.1765,0.1942,imbalanced,imbalanced
106640.062,-0.0156,-0.0161,0.0079,1.0059,-0.0006,-0.0189,0.2402,0.2448,0.2231,imbalanced,imbalanced
106642.062,0.0564,0.0556,0.0351,1.0432,0.0365,0.0128,-0.0693,-0.0644,0.059,imbalanced,imbalanced
106644.062,-0.0325,-0.0331,-0.0038,1.0601,0.053,0.0357,-0.01,-0.005,0.0224,imbalanced,imbalanced
106646.062,0.0212,0.0205,0.01,1.0396,0.0323,0.0338,-0.2498,-0.2432,-0.1292,imbalanced,imbalanced
106648.062,0.019,0.0182,0.0147,1.0562,0.0486,0.0422,-0.0745,-0.0675,-0.094,imbalanced,imbalanced
106650.062,0.0034,0.0025,0.0077,1.0491,0.0412,0.0417,-0.2192,-0.2109,-0.1607,imbalanced,imbalanced
106652.062,-0.0349,-0.0356,-0.017,1.0862,0.0779,0.0623,-0.1155,-0.1064,-0.1297,imbalanced,imbalanced
106654.062,-0.0579,-0.0582,-0.0405,0.9685,-0.0396,0.0041,0.1667,0.1747,0.0441,imbalanced,imbalanced
106656.062,0.0784,0.0776,0.0269,0.9988,-0.0092,-0.0035,-0.7363,-0.7237,-0.3943,imbalanced,imbalanced
106658.062,-0.0552,-0.0556,-0.0202,1.1548,0.1458,0.0818,-0.1914,-0.1777,-0.2706,imbalanced,imbalanced
106660.062,-0.0598,-0.0599,-0.0428,1.1221,0.1124,0.0993,-0.5955,-0.578,-0.4461,imbalanced,imbalanced
106662.062,-0.0344,-0.0342,-0.0379,1.0398,0.0299,0.0597,-0.0569,-0.0392,-0.2138,imbalanced,imbalanced
106664.062,0.0369,0.0368,0.0047,0.9429,-0.0666,-0.0124,-0.0996,-0.0814,-0.1382,imbalanced,imbalanced
106666.062,-0.0166,-0.0166,-0.0074,0.9563,-0.0528,-0.0355,0.2119,0.2287,0.0713,imbalanced,imbalanced
106668.062,-0.02,-0.0198,-0.0145,0.9402,-0.0685,-0.0543,0.1106,0.1265,0.1028,imbalanced,imbalanced
106670.062,-0.0049,-0.0047,-0.0089,0.9517,-0.0566,-0.0556,0.2764,0.2904,0.21,imbalanced,imbalanced
106672.062,0.0229,0.023,0.0093,0.9263,-0.0815,-0.0704,0.1921,0.2049,0.2071,imbalanced,imbalanced
106674.062,0.0076,0.0076,0.0083,0.9563,-0.0511,-0.0594,0.2671,0.2781,0.2476,imbalanced,imbalanced
106676.062,0.0073,0.0073,0.0077,0.957,-0.0501,-0.0541,0.2532,0.2624,0.2561,imbalanced,imbalanced
106678.062,0.0271,0.0269,0.0187,0.9644,-0.0425,-0.0475,0.1118,0.1203,0.1786,imbalanced,imbalanced
106680.062,0.0464,0.0459,0.0342,0.9756,-0.0311,-0.0381,0.2866,0.2932,0.244,imbalanced,imbalanced
106682.062,0.0359,0.0352,0.0347,0.979,-0.0275,-0.032,0.1089,0.1148,0.1702,imbalanced,imbalanced
106684.062,-0.0359,-0.0364,-0.0059,1.0273,0.0207,-0.0019,0.2114,0.2159,0.1963,imbalanced,imbalanced
106686.062,0.05,0.0492,0.0256,1.0471,0.0403,0.0222,-0.1545,-0.1491,-0.0009,imbalanced,imbalanced
106688.062,-0.0334,-0.034,-0.0085,1.04,0.033,0.0283,-0.0679,-0.062,-0.0358,imbalanced,imbalanced
106690.062,0.0383,0.0375,0.0178,1.0552,0.0478,0.0394,-0.1179,-0.1114,-0.079,imbalanced,imbalanced
106692.062,-0.0027,-0.0035,0.0056,1.0405,0.0329,0.0357,-0.2153,-0.2074,-0.1523,imbalanced,imbalanced
106694.062,-0.0161,-0.0168,-0.0072,1.074,0.066,0.053,-0.0977,-0.0892,-0.1163,imbalanced,imbalanced
106696.062,-0.0647,-0.065,-0.0402,1.0598,0.0515,0.0521,-0.031,-0.0224,-0.0627,imbalanced,imbalanced
106698.062,0.0393,0.0388,0.0049,0.9219,-0.0859,-0.0267,-0.4319,-0.4206,-0.267,imbalanced,imbalanced
106700.062,0.022,0.0213,0.0143,1.0896,0.0813,0.035,-0.2183,-0.2056,-0.232,imbalanced,imbalanced
106702.062,-0.0708,-0.071,-0.0344,1.1519,0.1426,0.0964,-0.4729,-0.4573,-0.3606,imbalanced,imbalanced
106704.062,-0.0684,-0.0681,-0.0537,1.1091,0.0993,0.098,-0.3015,-0.2841,-0.3169,imbalanced,imbalanced
106706.062,0.0056,0.0058,-0.0197,0.9856,-0.0241,0.0283,-0.158,-0.1396,-0.2157,imbalanced,imbalanced
106708.062,0.0291,0.029,0.0081,0.9451,-0.0642,-0.0245,0.0364,0.0543,-0.0615,imbalanced,imbalanced
106710.062,-0.0322,-0.032,-0.0148,0.9504,-0.0585,-0.0439,0.2441,0.2604,0.1223,imbalanced,imbalanced
106712.062,-0.0154,-0.0151,-0.015,0.9419,-0.0666,-0.0569,0.1094,0.1249,0.1238,imbalanced,imbalanced
106714.062,0.0151,0.0153,0.0023,0.9558,-0.0524,-0.0543,0.2654,0.2791,0.2124,imbalanced,imbalanced
106716.062,0.0034,0.0036,0.0031,0.9365,-0.0712,-0.0639,0.2468,0.2589,0.2389,imbalanced,imbalanced
106718.062,0.0256,0.0256,0.016,0.9551,-0.0523,-0.0573,0.2178,0.2283,0.2329,imbalanced,imbalanced
106720.062,-0.0051,-0.0051,0.0039,0.9521,-0.0549,-0.0559,0.2795,0.2882,0.2645,imbalanced,imbalanced
106722.062,0.04,0.0398,0.0244,0.9746,-0.0322,-0.0424,0.1118,0.1197,0.1818,imbalanced,imbalanced
106724.062,0.0466,0.0461,0.0368,0.9734,-0.0332,-0.0371,0.2219,0.2284,0.2084,imbalanced,imbalanced
106726.062,-0.0039,-0.0044,0.0133,0.9824,-0.024,-0.0296,0.1882,0.1934,0.1999,imbalanced,imbalanced
106728.062,0.0251,0.0245,0.0197,1.0459,0.0392,0.0097,0.0239,0.0289,0.1023,imbalanced,imbalanced
106730.062,-0.0225,-0.023,-0.0047,1.0503,0.0433,0.0289,-0.0369,-0.0316,0.0258,imbalanced,imbalanced
106732.062,0.02,0.0194,0.0091,1.0352,0.028,0.0284,-0.2424,-0.2357,-0.1235,imbalanced,imbalanced
106734.062,0.0256,0.0249,0.0181,1.053,0.0455,0.0382,-0.0222,-0.0154,-0.0618,imbalanced,imbalanced
106736.062,-0.0017,-0.0025,0.0063,1.0422,0.0346,0.0361,-0.2708,-0.2622,-0.1762,imbalanced,imbalanced
106738.062,-0.0232,-0.0238,-0.0109,1.0864,0.0783,0.0602,-0.0854,-0.0764,-0.1192,imbalanced,imbalanced
106740.062,-0.0906,-0.0906,-0.0564,1.0227,0.0144,0.0341,0.2581,0.2654,0.1004,imbalanced,imbalanced
106742.062,0.1021,0.1014,0.0337,0.9348,-0.073,-0.0271,-0.9102,-0.8971,-0.4692,imbalanced,imbalanced
106744.062,-0.0254,-0.0259,-0.0003,1.1438,0.1351,0.0656,-0.0403,-0.027,-0.2167,imbalanced,imbalanced
106746.062,-0.0505,-0.0507,-0.0291,1.1289,0.1195,0.0963,-0.6226,-0.6054,-0.4386,imbalanced,imbalanced
106748.062,-0.0615,-0.0613,-0.0475,1.083,0.0731,0.0831,-0.1047,-0.087,-0.2379,imbalanced,imbalanced
106750.062,0.0183,0.0184,-0.0099,0.9524,-0.0571,0.003,-0.0767,-0.0586,-0.1355,imbalanced,imbalanced
106752.062,0.0269,0.0268,0.0111,0.9463,-0.0628,-0.0346,0.0989,0.1162,0.0082,imbalanced,imbalanced
106754.062,-0.0366,-0.0365,-0.0161,0.9417,-0.0671,-0.0531,0.186,0.2021,0.1189,imbalanced,imbalanced
106756.062,-0.011,-0.0108,-0.013,0.9565,-0.0518,-0.0524,0.2256,0.2401,0.1881,imbalanced,imbalanced
106758.062,0.0212,0.0213,0.0066,0.9407,-0.0673,-0.0609,0.1738,0.1871,0.1876,imbalanced,imbalanced
106760.062,0.0039,0.004,0.0051,0.9443,-0.0632,-0.0622,0.3167,0.3278,0.2677,imbalanced,imbalanced
106762.062,0.0273,0.0272,0.0177,0.9587,-0.0485,-0.0544,0.1689,0.179,0.217,imbalanced,imbalanced
106764.062,0.0073,0.0072,0.0117,0.9465,-0.0603,-0.0578,0.2236,0.2322,0.2257,imbalanced,imbalanced
106766.062,0.0427,0.0423,0.0292,0.9695,-0.0371,-0.046,0.2258,0.2329,0.2298,imbalanced,imbalanced
106768.062,0.0459,0.0452,0.0383,0.9824,-0.024,-0.0334,0.125,0.1312,0.1735,imbalanced,imbalanced
106770.062,-0.0371,-0.0376,-0.005,1.0271,0.0205,-0.0026,0.2397,0.2444,0.214,imbalanced,imbalanced
106772.062,0.0667,0.0657,0.0354,1.0281,0.0214,0.0111,-0.1379,-0.1325,0.0162,imbalanced,imbalanced
106774.062,-0.0488,-0.0494,-0.013,1.0505,0.0436,0.0296,-0.0171,-0.0115,0.0003,imbalanced,imbalanced
106776.062,0.041,0.0402,0.0173,1.0486,0.0413,0.0363,-0.197,-0.1902,-0.1085,imbalanced,imbalanced
106778.062,0.0022,0.0013,0.0082,1.0422,0.0348,0.0354,-0.1462,-0.1386,-0.1257,imbalanced,imbalanced
106780.062,-0.0049,-0.0057,0.0003,1.0645,0.0566,0.0475,-0.1267,-0.1183,-0.1214,imbalanced,imbalanced
106782.062,-0.0322,-0.0328,-0.0186,1.0686,0.0604,0.0549,-0.2095,-0.1998,-0.1662,imbalanced,imbalanced
106784.062,-0.0449,-0.0452,-0.0338,0.9492,-0.0586,-0.0099,0.1008,0.1098,-0.0086,imbalanced,imbalanced
106786.062,0.0713,0.0705,0.0258,1.031,0.023,0.0089,-0.5891,-0.5764,-0.3328,imbalanced,imbalanced
106788.062,-0.0554,-0.0558,-0.0208,1.1587,0.1497,0.0893,-0.3164,-0.3017,-0.3151,imbalanced,imbalanced
106790.062,-0.0586,-0.0586,-0.0424,1.1226,0.1129,0.1028,-0.4915,-0.4737,-0.4057,imbalanced,imbalanced
106792.062,-0.0281,-0.0279,-0.0341,1.022,0.0122,0.0511,-0.0984,-0.0802,-0.2198,imbalanced,imbalanced
106794.062,0.0317,0.0317,0.0034,0.9297,-0.0796,-0.0235,-0.0469,-0.0285,-0.1105,imbalanced,imbalanced
106796.062,-0.0127,-0.0127,-0.0058,0.9485,-0.0604,-0.0446,0.2651,0.2817,0.1134,imbalanced,imbalanced
106798.062,-0.0107,-0.0106,-0.0086,0.9543,-0.0542,-0.0501,0.1938,0.2091,0.1681,imbalanced,imbalanced
106800.062,0.0208,0.0207,0.0082,0.9541,-0.0541,-0.0523,0.1895,0.2034,0.1882,imbalanced,imbalanced
106802.062,0.0071,0.007,0.0075,0.9409,-0.0668,-0.0606,0.2986,0.3105,0.2581,imbalanced,imbalanced
106804.062,0.0176,0.0174,0.0131,0.9507,-0.0567,-0.0584,0.1948,0.2054,0.228,imbalanced,imbalanced
106806.062,0.0056,0.0054,0.0087,0.9482,-0.0588,-0.0586,0.2395,0.2485,0.2397,imbalanced,imbalanced
106808.062,0.0303,0.0298,0.0208,0.9619,-0.0448,-0.0507,0.2126,0.2202,0.2286,imbalanced,imbalanced
106810.062,0.0522,0.0515,0.0383,0.9814,-0.0251,-0.0361,0.1511,0.1577,0.1881,imbalanced,imbalanced
106812.062,-0.0229,-0.0236,0.003,1.0225,0.0158,-0.0065,0.2397,0.2448,0.2205,imbalanced,imbalanced
106814.062,0.0654,0.0644,0.0381,1.0266,0.0198,0.0086,-0.1011,-0.0954,0.0401,imbalanced,imbalanced
106816.062,-0.0457,-0.0464,-0.0102,1.0518,0.0447,0.0292,-0.0222,-0.0165,0.0078,imbalanced,imbalanced
106818.062,0.0381,0.0371,0.0168,1.0488,0.0415,0.0362,-0.2439,-0.2366,-0.1318,imbalanced,imbalanced
106820.062,0.0024,0.0015,0.0081,1.0559,0.0483,0.0431,-0.0923,-0.0845,-0.1048,imbalanced,imbalanced
106822.062,0.0056,0.0046,0.0061,1.0479,0.04,0.0413,-0.1826,-0.1737,-0.1441,imbalanced,imbalanced
106824.062,-0.0381,-0.0388,-0.0196,1.0769,0.0686,0.0569,-0.1755,-0.1656,-0.1564,imbalanced,imbalanced
106826.062,-0.0535,-0.0539,-0.0391,0.9617,-0.0464,-0.0021,0.1992,0.2079,0.0516,imbalanced,imbalanced
106828.062,0.0818,0.0809,0.0294,1.0137,0.0056,0.0023,-0.7102,-0.6971,-0.3759,imbalanced,imbalanced
106830.062,-0.0586,-0.0591,-0.0212,1.1575,0.1484,0.0857,-0.262,-0.2472,-0.3024,imbalanced,imbalanced
106832.062,-0.0596,-0.0597,-0.0432,1.1257,0.116,0.103,-0.5464,-0.5283,-0.4314,imbalanced,imbalanced
106834.062,-0.0334,-0.0334,-0.0376,1.0334,0.0235,0.0576,-0.0989,-0.0802,-0.2309,imbalanced,imbalanced
106836.062,0.0298,0.0297,0.0008,0.9373,-0.0722,-0.0165,-0.0522,-0.0334,-0.1181,imbalanced,imbalanced
106838.062,-0.0134,-0.0135,-0.0073,0.9478,-0.0613,-0.0421,0.2493,0.2664,0.1015,imbalanced,imbalanced
106840.062,-0.0151,-0.0151,-0.0118,0.938,-0.0706,-0.0584,0.1155,0.1318,0.1188,imbalanced,imbalanced
106842.062,0.0002,0.0003,-0.0049,0.9626,-0.0457,-0.0511,0.2769,0.2913,0.2173,imbalanced,imbalanced
106844.062,0.0212,0.0212,0.01,0.9395,-0.0684,-0.061,0.1765,0.1897,0.2015,imbalanced,imbalanced
106846.062,0.012,0.0118,0.011,0.9563,-0.0513,-0.0554,0.2917,0.303,0.2595,imbalanced,imbalanced
106848.062,0.0078,0.0076,0.0091,0.9512,-0.056,-0.0558,0.2444,0.254,0.2563,imbalanced,imbalanced
106850.062,0.0271,0.0267,0.0191,0.9563,-0.0506,-0.0528,0.1309,0.1396,0.1897,imbalanced,imbalanced
106852.062,0.0383,0.0377,0.0297,0.9692,-0.0374,-0.044,0.2637,0.2706,0.2359,imbalanced,imbalanced
106854.062,0.0337,0.0329,0.0315,0.9932,-0.0134,-0.0265,0.1335,0.1396,0.1809,imbalanced,imbalanced
106856.062,-0.0273,-0.028,-0.0025,1.0344,0.0277,0.0044,0.1599,0.1649,0.1718,imbalanced,imbalanced
106858.062,0.0295,0.0287,0.0153,1.0486,0.0416,0.0257,-0.1509,-0.1449,-0.0091,imbalanced,imbalanced
106860.062,-0.0215,-0.0222,-0.0061,1.0398,0.0326,0.0296,-0.1155,-0.1088,-0.066,imbalanced,imbalanced
106862.062,0.041,0.0401,0.0203,1.0503,0.0428,0.0372,-0.0837,-0.0766,-0.0721,imbalanced,imbalanced
106864.062,-0.0093,-0.0102,0.0029,1.0349,0.0273,0.0315,-0.261,-0.2522,-0.1749,imbalanced,imbalanced
106866.062,-0.0251,-0.0259,-0.0135,1.0872,0.079,0.0586,-0.0483,-0.0393,-0.0975,imbalanced,imbalanced
106868.062,-0.0693,-0.0696,-0.0456,1.0452,0.0368,0.0461,0.0122,0.0211,-0.0298,imbalanced,imbalanced
106870.062,0.0532,0.0526,0.0105,0.918,-0.0898,-0.0315,-0.6125,-0.5998,-0.3553,imbalanced,imbalanced
106872.062,0.0132,0.0125,0.0116,1.1177,0.1092,0.0488,-0.105,-0.0916,-0.2047,imbalanced,imbalanced
106874.062,-0.062,-0.0623,-0.0306,1.1445,0.1351,0.0981,-0.5305,-0.5139,-0.3813,imbalanced,imbalanced
106876.062,-0.0696,-0.0694,-0.0528,1.0967,0.0867,0.0916,-0.2122,-0.1943,-0.2745,imbalanced,imbalanced
106878.062,0.0029,0.0031,-0.0209,0.9749,-0.0349,0.0194,-0.1299,-0.1113,-0.1813,imbalanced,imbalanced
106880.062,0.0339,0.0338,0.0104,0.9387,-0.0705,-0.032,0.0537,0.0719,-0.0367,imbalanced,imbalanced
106882.062,-0.0298,-0.0297,-0.0125,0.9558,-0.0531,-0.044,0.2339,0.2504,0.1272,imbalanced,imbalanced
106884.062,-0.0127,-0.0125,-0.0125,0.9446,-0.0639,-0.0554,0.1321,0.1477,0.1389,imbalanced,imbalanced
106886.062,0.0198,0.0198,0.006,0.9526,-0.0555,-0.0555,0.2412,0.2552,0.2053,imbalanced,imbalanced
106888.062,0.002,0.002,0.0037,0.936,-0.0717,-0.0647,0.2742,0.2863,0.2515,imbalanced,imbalanced
106890.062,0.0215,0.0214,0.0138,0.9502,-0.0571,-0.0604,0.2075,0.2182,0.2325,imbalanced,imbalanced
106892.062,0.0,-0.0001,0.0059,0.9536,-0.0534,-0.0564,0.2568,0.2658,0.2515,imbalanced,imbalanced
106894.062,0.0259,0.0256,0.0171,0.9731,-0.0336,-0.0434,0.1733,0.1812,0.2113,imbalanced,imbalanced
106896.062,0.0469,0.0463,0.0338,0.9651,-0.0414,-0.0423,0.1709,0.1776,0.1921,imbalanced,imbalanced
106898.062,-0.0076,-0.0081,0.0099,0.9895,-0.0169,-0.0278,0.2375,0.2427,0.2209,imbalanced,imbalanced
106900.062,0.0559,0.0551,0.0357,1.0388,0.0322,0.0065,-0.0469,-0.0415,0.0711,imbalanced,imbalanced
106902.062,-0.0398,-0.0404,-0.0078,1.0571,0.0502,0.0315,-0.0298,-0.0243,0.0166,imbalanced,imbalanced
106904.062,0.022,0.0212,0.0088,1.0386,0.0315,0.0315,-0.2451,-0.2381,-0.1288,imbalanced,imbalanced
106906.062,0.0164,0.0155,0.0126,1.0583,0.0509,0.0426,-0.0601,-0.0527,-0.0853,imbalanced,imbalanced
106908.062,0.0024,0.0016,0.0063,1.0486,0.0409,0.0416,-0.2351,-0.2262,-0.1658,imbalanced,imbalanced
106910.062,-0.0322,-0.0329,-0.016,1.0894,0.0811,0.0642,-0.1206,-0.111,-0.1345,imbalanced,imbalanced
106912.062,-0.0684,-0.0686,-0.046,0.98,-0.0281,0.0115,0.2454,0.2533,0.0869,imbalanced,imbalanced
106914.062,0.0862,0.0854,0.029,0.9878,-0.0201,-0.0066,-0.8093,-0.7963,-0.4174,imbalanced,imbalanced
106916.062,-0.0474,-0.0478,-0.0148,1.1602,0.1513,0.0836,-0.1858,-0.1716,-0.277,imbalanced,imbalanced
106918.062,-0.0591,-0.0591,-0.0401,1.1294,0.1197,0.1042,-0.6018,-0.5839,-0.4522,imbalanced,imbalanced
106920.062,-0.0442,-0.044,-0.0423,1.0454,0.0355,0.065,-0.0508,-0.0326,-0.2126,imbalanced,imbalanced
106922.062,0.0312,0.0313,-0.0003,0.9458,-0.0637,-0.0085,-0.1042,-0.0856,-0.1401,imbalanced,imbalanced
106924.062,-0.0125,-0.0123,-0.0072,0.9553,-0.0538,-0.0344,0.1938,0.2112,0.0605,imbalanced,imbalanced
106926.062,-0.0203,-0.02,-0.0145,0.9399,-0.0688,-0.054,0.1211,0.1375,0.1045,imbalanced,imbalanced
106928.062,-0.0039,-0.0036,-0.0083,0.959,-0.0494,-0.0514,0.2759,0.2905,0.2107,imbalanced,imbalanced
106930.062,0.0251,0.0252,0.0109,0.9302,-0.0777,-0.0664,0.188,0.2013,0.2053,imbalanced,imbalanced
106932.062,0.0085,0.0086,0.0096,0.9497,-0.0578,-0.0615,0.2949,0.3062,0.2629,imbalanced,imbalanced
106934.062,0.0056,0.0056,0.0073,0.948,-0.0591,-0.0601,0.251,0.2606,0.2616,imbalanced,imbalanced
106936.062,0.0254,0.0252,0.0175,0.9587,-0.0481,-0.0533,0.1272,0.136,0.1899,imbalanced,imbalanced
106938.062,0.0457,0.0452,0.0333,0.9709,-0.0356,-0.0432,0.2927,0.2996,0.2525,imbalanced,imbalanced
106940.062,0.0449,0.0442,0.0395,0.9822,-0.0243,-0.0324,0.1001,0.1062,0.169,imbalanced,imbalanced
106942.062,-0.05,-0.0505,-0.0118,1.0325,0.0259,0.0009,0.2256,0.2302,0.204,imbalanced,imbalanced
106944.062,0.0613,0.0605,0.0295,1.0356,0.0289,0.0169,-0.158,-0.1523,0.0005,imbalanced,imbalanced
106946.062,-0.0378,-0.0384,-0.0093,1.0464,0.0393,0.0297,-0.0837,-0.0776,-0.0441,imbalanced,imbalanced
106948.062,0.0432,0.0424,0.0202,1.0569,0.0495,0.041,-0.1323,-0.1254,-0.0905,imbalanced,imbalanced
106950.062,-0.0195,-0.0202,-0.0029,1.0442,0.0366,0.0385,-0.22,-0.2117,-0.1597,imbalanced,imbalanced
106952.062,-0.0098,-0.0104,-0.0072,1.0688,0.0609,0.0513,-0.0847,-0.0759,-0.1119,imbalanced,imbalanced
106954.062,-0.0715,-0.0717,-0.044,1.0588,0.0505,0.0508,-0.002,0.0068,-0.0441,imbalanced,imbalanced
106956.062,0.0515,0.051,0.0103,0.9148,-0.0929,-0.0312,-0.4998,-0.4879,-0.2975,imbalanced,imbalanced
106958.062,0.0181,0.0175,0.0144,1.1028,0.0945,0.0405,-0.1694,-0.1565,-0.217,imbalanced,imbalanced
106960.062,-0.063,-0.0632,-0.0299,1.1526,0.1433,0.0992,-0.4932,-0.4772,-0.3656,imbalanced,imbalanced
106962.062,-0.0693,-0.0691,-0.0523,1.1089,0.099,0.0991,-0.2561,-0.2386,-0.2931,imbalanced,imbalanced
106964.062,0.0063,0.0066,-0.0187,0.9805,-0.0292,0.0258,-0.1729,-0.1543,-0.2138,imbalanced,imbalanced
106966.062,0.0298,0.0298,0.009,0.9507,-0.0586,-0.0224,0.0603,0.0783,-0.047,imbalanced,imbalanced
106968.062,-0.0349,-0.0347,-0.0159,0.9497,-0.0592,-0.0434,0.2175,0.234,0.1135,imbalanced,imbalanced
106970.062,-0.0127,-0.0124,-0.0139,0.9453,-0.0632,-0.0547,0.1438,0.1593,0.1396,imbalanced,imbalanced
106972.062,0.0237,0.0238,0.0076,0.9575,-0.0507,-0.0524,0.2476,0.2613,0.2091,imbalanced,imbalanced
106974.062,0.0044,0.0045,0.0059,0.9351,-0.0727,-0.064,0.2454,0.2575,0.2367,imbalanced,imbalanced
106976.062,0.022,0.022,0.0151,0.9514,-0.056,-0.0594,0.2417,0.2522,0.2456,imbalanced,imbalanced
106978.062,-0.0032,-0.0032,0.0047,0.9443,-0.0626,-0.0612,0.2571,0.2659,0.2572,imbalanced,imbalanced
